id,name,type,website,description,location_city,location_country,location_greater_stockholm,logo_url,owner,maturity,accepts_interns,is_swedish,source,metadata_source_url,data_quality_score,last_updated,sectors,domains,ai_capabilities,dimensions
1294,Luleå University of Technology,academia,https://www.ltu.se,Luleå University of Technology has many years of experience in applied artificial intelligence. Our ecosystem of AI-related research links directly to real-world applications in companies and industries. We contribute to safe and measurable AI innovations that make a difference in everyday life and that benefit society at large.,,Sweden,,https://aihubtest-bucket.s3.eu-north-1.amazonaws.com/public/storage/images/3134/ltu_eng-logo.png,,,,1,my.ai.se,,70,2025-10-15 16:50:01,"Research, Education",,,
1300,Pirr,media,https://www.pirr.me/,"Pirr wants to revolutionize the way we fantasize. We develop a new social media where users can create erotic stories using NLP – a modern, inclusive service for all types of sexualities. Playful, fun, and exiting. Fill your lift with lust!",,Sweden,,https://aihubtest-bucket.s3.eu-north-1.amazonaws.com/public/storage/images/3246/PIRR_logo_black.jpg,,,,1,my.ai.se,,75,2025-10-15 16:50:01,Healthcare & Life Sciences,Innovation,,Technology
1306,CEVT AB,corporation,https://www.cevt.se/,"Mobility solutions for a different tomorrow - CEVT is an innovation and development center for future technologies of the Geely Group with the purpose of being at the forefront of new developments in mobility. The whole industry is now undergoing a transformation with new ways of thinking about the car as a product. CEVT is a fast growing, fast moving and exciting company where no day is like the other – where the challenges of tomorrow are on our working table today. CEVT consists of some 2000 people with offices in Gothenburg and Trollhättan in Sweden. CEVT currently works on projects for the car brands Volvo Cars, Geely Auto and Lynk & Co. CEVT is a subsidiary of Zhejiang Geely Holding Group. For more information about CEVT, go to www.cevt.se When you are visiting CEVT:s digital channels, we are collecting your personal data. The personal data is used for evaluating and analyze the usage of the digital channels. Examples of processes that are performed with the collected data are visit- and click statistics. Your personal data is stored for as long as you use our digital channels. For more information on how we use your personal data, please read our privacy notice here: https://www.cevt.se/get-in-touch/ We are continuously evaluating our digital presence, and if you have any questions or thoughts, please contact us at info@cevt.se or dpo@cevt.se Website http://www.cevt.se Industry Motor Vehicle Manufacturing",,Sweden,,https://aihubtest-bucket.s3.eu-north-1.amazonaws.com/public/storage/images/3295/1519890877630.jpeg,,,,1,my.ai.se,,85,2025-10-15 16:50:01,Automotive,Engineering,,Data
1311,Neodev,supplier,https://www.neodev.se/,"Neodev AB is a Swedish consulting firm operating in the Öresund region. Our main expertise is software engineering with business areas: artificial intelligence, web, embedded, mobile applications and devops. We offer solutions from prototyping to implementation, as well as initial guidance and advise on how you can best use machine learning to make your product more efficient and competitive for the future.",,Sweden,,https://aihubtest-bucket.s3.eu-north-1.amazonaws.com/public/storage/images/3328/20170802---Neodev---Vertikal.png,,,,1,my.ai.se,,75,2025-10-15 16:50:01,Information Technology,"Research & Development, Sustainability / Ethics / CSR, Engineering",,"Usecases & Inspiration, Execution, Competence & Expertise, Technology, Vision & Strategy, Data"
1313,Ionic Consulting AB,supplier,https://ionic.se/,Next generation cloud services integrator and IT Consulting company,,Sweden,,https://aihubtest-bucket.s3.eu-north-1.amazonaws.com/public/storage/images/4727/Ionic_Logo_Positive-full.jpg,,,,1,my.ai.se,,65,2025-10-15 16:50:01,Information Technology,IT & Software,,Vision & Strategy
1314,"Women in Data Science, AI & ML Sweden",ngo,https://wids.se,"WiDS Sweden is a non-profit organization and a community of women technologists in Data Science, Machine Learning & Artificial Intelligence. Our goal is to create, inspire and support a strong community for women technologists in Data Science, Machine Learning and AI in Sweden. We believe (and data supports us) that it is essential that AI technologies are developed by a diverse and inclusive group of people. In the past 5 years, we have organized four annual conference of WiDS Stockholm in association with Stanford WiDS global initiative as well as six meetups and social events. Our network currently counts 1 600 women in the field in Sweden we have a number of long-term projects including a mentorship program, a speaker database, and a talent survey.",,Sweden,,https://aihubtest-bucket.s3.eu-north-1.amazonaws.com/public/storage/images/3345/WiDS_logga_orange_vit.jpg,,,,1,my.ai.se,,80,2025-10-15 16:50:01,Information Technology,,,
1316,"Technological Infrastructure, AI Sweden",team,https://www.ai.se/en/data-factory,"The Technological Infrastructure (former Data Factory) is an essential tool for driving innovation and implementing artificial intelligence in Sweden. It offers a range of resources, including infrastructure, data storage, and specialized knowledge, to our partners. By working with us, partners have the opportunity to tackle their own specific challenges or participate in ongoing projects and experiments within our Training and Testbed environment. In the Technological Infrastructure, partners can: Use of conference rooms and event space Participation in all technological infrastructure partner events Test state-of-the-art hardware Participate in legal and strategic expert groups Place a high-potential employee with us for a defined time, as part of their professional development Use of our knowledge-sharing videos Access to our reports Use the lab for showcases and photo sessions Premium access. This may come at a cost depending on partnership status and type of activity Develop and test solutions in a production-like environment in collaboration with AI Sweden’s technical experts Identify your own unique AI challenge and run these use cases in AI Sweden’s infrastructure with the support of our technical experts. For example, Bring your own data or use the available datasets in the Data Factory to develop your solutions Set up a hackathon to explore different ways to solve a specific AI challenge Engage in research and master thesis projects Propose new initiatives you want to explore collaboratively Initiate a consortium or project or join an existing consortium such as the Edge learning consortium Want to know more? Please contact Amelia Högberg amelia.hogberg@ai.se +46 (0)70 431 92 38",,Sweden,,https://aihubtest-bucket.s3.eu-north-1.amazonaws.com/public/storage/images/3830/IMG_2472.jpg,AI Sweden,,,1,my.ai.se,,85,2025-10-15 16:50:01,"Energy, Automotive, Research, Healthcare & Life Sciences, Information Technology, Municipality, Space, Telecommunications, Transportation & Logistics, Education, Media, Region",,,
1317,Mods Graphic Studio,media,https://www.mods.se,"We are deep into image editing and image capture. We process and make sure hundreds of thousands of images look good for e-com shopping and in commercial campaigns. Our clients are often in the fashion industry, but we are convinced that every single product image deserves true colors. We have the luxury to adapt ML into what it is best at, images. This is when technique and by the hands of our fantastic retouchers do magic together. We have our own team of developers exploring and building tools for our in-house production to make sure we stay at the top suppliers of high quality images for our clients. All the best, Friends at Mods",,Sweden,,https://aihubtest-bucket.s3.eu-north-1.amazonaws.com/public/storage/images/6390/mods3.png,,,,1,my.ai.se,,85,2025-10-15 16:50:01,"Research, Media","Research & Development, Customer Service & Support, Production, Innovation",,"Competence & Expertise, Culture & Mindset, Vision & Strategy"
1320,anch.AI,corporation,,"We are a one-stop-shop for Ethical AI Since 2018, we have created an insight engine with a unique methodology for screening, assessing, mitigating, auditing and reporting exposure to ethical risk in AI solutions. This is provided on one coherent platform. The platform enables a cross-organizational orchestration for ethical AI. This means activating several functions in your organization to ensure that your AI solutions are compliant to upcoming EU regulation and conform to your organizational values. Going beyond “symptoms” to root causes of AI ethical pitfalls, we help you create a frictionless highway in your organization to implement AI and achieve faster market acceptance. Users of the platform are members of the tech/AI team, the risk/legal/compliance team and/or business/product owners. The offerings on the platform can be used independent of AI maturity or phase in the AI lifecycle, and across industries.",,Sweden,,https://aihubtest-bucket.s3.eu-north-1.amazonaws.com/public/storage/images/3425/logo.png,,,,1,my.ai.se,,65,2025-10-15 16:50:01,,Legal & Compliance,,
1335,Lindholmen Science Park AB,ngo,https://www.lindholmen.se/sv,"Lindholmen Science Park AB ägs gemensamt av Chalmers tekniska högskola, Göteborgs Stad och näringslivet. Hand i hand har ägare och partners, under 20 år, tillsammans investerat och målinriktat utvecklat en modern och inspirerande innovationsmiljö för flera av Sveriges främsta utvecklingsprojekt.",,Sweden,,https://aihubtest-bucket.s3.eu-north-1.amazonaws.com/public/storage/images/3671/Lindholmen.png,,,,1,my.ai.se,,70,2025-10-15 16:50:01,,Innovation,,
1341,OpenAI,lab,https://openai.com,"OpenAI is an AI research and deployment company. OpenAI’s mission is to ensure that artificial general intelligence (AGI)—by which we mean highly autonomous systems that outperform humans at most economically valuable work—benefits all of humanity. We will attempt to directly build safe and beneficial AGI, but will also consider our mission fulfilled if our work aids others to achieve this outcome.",,Sweden,,https://aihubtest-bucket.s3.eu-north-1.amazonaws.com/public/storage/images/3759/OpenAI.png,,,,1,my.ai.se,,70,2025-10-15 16:50:01,,Research & Development,,
1342,Edge Learning Consortium,group,https://www.ai.se/en/data-factory/edge-learning-consortium,"In 2021, AI Sweden launched the Edge Learning Lab together with industrial partners. A year later, the lab has gained significant international attention and AI Sweden is now forming a consortium with participation from international academic and industrial heavyweights to accelerate the technological development and application of edge learning globally. The consortium builds upon the Edge Learning Lab at AI Sweden, a unique testbed with state-of-the-art hardware and software, with new shared public and private resources designed to enable users to explore and learn about edge learning and pioneer new research questions. The consortium provides a platform and context for leading developers, data scientists, students, and researchers from several sectors including mobility, health, space and cyber security to work together with infrastructure developers to explore edge learning. It will pioneer new research into questions such as: What training and inference techniques are best suited for decentralized machine learning? What architecture, topology, components and compute plans should be chosen for a given application? What frameworks, tools and methods facilitate the development of the edge learning system? What security concerns can be anticipated in an edge learning system, and how can these be mitigated? Want to know more? Please contact Beatrice Comoli beatrice.comoli@ai.se +46 (0)70 146 09 64",,Sweden,,https://aihubtest-bucket.s3.eu-north-1.amazonaws.com/public/storage/images/3772/Simple-Outer-Space-Neil-Armstrong-Quote-Cool-Desktop-Wallpaper-(1).png.png.png.png.png,"Technological Infrastructure, AI Sweden",,,1,my.ai.se,,85,2025-10-15 16:50:01,"Automotive, Space",,,
1343,Legal Expert Group,group,https://www.ai.se/en/data-factory/competence-and-compliance,"A crucial part of the Data Factory is the expertise it can muster. Aside from cutting-edge infrastructure and compute power, every successful project relies on technical and legal know-how. The Data Factory provides expertise on how to set up data factories as well as legal and strategic knowledge and frameworks. Legal Expert Group The ongoing work with the Data Factory demonstrates a growing need for expertise in how to deal with the legal aspects of data sharing and model training. To meet this need AI Sweden set up a group of legal experts to explore challenging legal questions related to AI, data sharing and GDPR. The Legal Expert Group consists of a number of legal experts from our partners who discuss legal questions related to AI and data. They are collaborating in an effort to produce, for example, white papers, guidelines and/or common interpretations and solutions for legal issues that could benefit all partners within AI Sweden.",,Sweden,,https://aihubtest-bucket.s3.eu-north-1.amazonaws.com/public/storage/images/3776/tingey-injury-law-firm-DZpc4UY8ZtY-unsplash.jpg,"Technological Infrastructure, AI Sweden",,,1,my.ai.se,,85,2025-10-15 16:50:01,,Legal & Compliance,,
1344,Infrastructure Expert Group,group,https://www.ai.se/en/data-factory/competence-and-compliance,"Infrastructure expert group AI Sweden created an expert group for infrastructure know-how among Swedish AI computer centers. The purpose is to share knowledge and experiences around building and operating larger, multi-user AI centers for research and development. The network will identify common challenges, needs and interests. From this they will build knowledge in this little-explored domain in order to accelerate learning, use and secure, efficient operations. This will increase the possibilities of collaboration, and connect key resources across Sweden. Starting topics for discussion and knowledge sharing: Building infrastructure, hardware and peripherals Safety and security policies, cyber and information security User models and policies for accessing common resources Scheduling, scaling, efficient use of overcapacity User interfaces Studies of usage and user patterns Training and learning within ethics and technologies",,Sweden,,https://aihubtest-bucket.s3.eu-north-1.amazonaws.com/public/storage/images/3778/Untitled-design-(6).png.png.png,"Technological Infrastructure, AI Sweden",,,1,my.ai.se,,80,2025-10-15 16:50:01,,,,"Competence & Expertise, Technology"
1345,ENCCS,publicsector,https://enccs.se,"Who we are The EuroCC National Competence Center Sweden (ENCCS) provides high-performance computing training and support for industry, academia and public administration for free. We can guide you before, during and after you have gotten access to high-performance computers by providing useful knowhow, best practices as well as hands on support for your code.",,Sweden,,https://aihubtest-bucket.s3.eu-north-1.amazonaws.com/public/storage/images/3781/ENCCS-Logo-Horizontal-Colour-icon.png,,,,1,my.ai.se,,70,2025-10-15 16:50:01,,Research & Development,,"Usecases & Inspiration, Competence & Expertise, Technology, Data"
1348,AI Security Lab,lab,https://www.ai.se/en/data-factory/cyber-security-lab,"As part of AI Sweden’s Edge Learning Consortium, and together with Dakota State University, the AI Security Lab will aim to provide developers and users of Edge Learning Infrastructure the understanding to develop robust and secure AI solutions. By utilizing edge devices for training AI, edge learning opens up a number of new possible surfaces for adversarial attacks. To reduce the risks and impact of attacks on edge learning systems, it is important to understand what vulnerabilities exist. The AI Security Lab will involve security researchers in the development of edge learning solutions. They can help provide the understanding to develop robust solutions from the start for developers and users of edge learning infrastructure. Challenges What new vulnerabilities could exist in an edge learning environment? What would be preferred attack surfaces in an edge learning environment? What types of threats should we be aware of? (e.g., stealing information, sabotaging the model, hijacking the system, etc.) What are strategies and technology to detect attacks? What are the strategies and technology to prevent attacks? What are the strategies and technology to thwart an ongoing attack? The AI Security Lab is part of the Edge Learning Consortium. Madison Cyber Labs at Dakota State University (DSU) and AI Sweden are the key sponsors of this lab. The first activity will be a student exchange program that will start this summer where six students (3 American, and 3 Swedish) will spend one month at AI Sweden and one month at DSU to explore cyber security issues in an edge learning environment. Read more about the exchange program. Want to know more? Please contact Beatrice Comoli beatrice.comoli@ai.se +46 (0)70 146 09 64",,Sweden,,https://aihubtest-bucket.s3.eu-north-1.amazonaws.com/public/storage/images/7378/Namnlös-design-(6).png,"Technological Infrastructure, AI Sweden",,,1,my.ai.se,,85,2025-10-15 16:50:01,,IT & Software,,
1349,Edge Learning Lab,lab,https://www.ai.se/en/data-factory/edge-lab,"Edge Learning Lab is a unique testbed environment that enables developers, data scientists, students, researchers, and other users to explore the possibilities and limitations of edge learning. The rapid advancement of technologies calls for new ways to transfer, store and process data. These technologies will facilitate everyday life and create even better products and services, such as autonomous vehicles and AI-driven healthcare. Data transferring methods need to be cost-efficient and legally compliant while keeping sensitive information safe. Traditional development methods struggle to deliver on this. Distributed and federated learning may be the answer. The purpose of the Edge Learning Lab is to broaden the applied understanding of how to use and optimize edge learning across industry, academia and the public sector. AI Sweden joined forces with its partners Zenseact, HPE, Volvo Cars and Ericsson to launch the Edge Learning Lab. It gives AI Sweden's partners the chance to place themselves at the forefront of edge learning. They collaborate on specific projects and can quickly build a work environment for experiments. The lab is located in Gothenburg and is continuously being developed. It is part of the AI Sweden Edge Learning Center and AI Sweden's Data Factory Testbed. Additional infrastructure can be added at any of AI Sweden’s nodes to expand the Edge Learning Lab. This further enables engagement and experiments across multiple sites. Want to know more? Please contact Beatrice Comoli beatrice.comoli@ai.se +46 (0)70 146 09 64",,Sweden,,https://aihubtest-bucket.s3.eu-north-1.amazonaws.com/public/storage/images/3841/3.png,"Technological Infrastructure, AI Sweden",,,1,my.ai.se,,85,2025-10-15 16:50:01,"Automotive, Research, Healthcare & Life Sciences, Information Technology, Municipality, Space, Transportation & Logistics, Media, Region",,,
1355,NearbyStore - Autonomus Grocery stores,startup,,"NearbyStore offers flexible and painless online grocery shopping. With smart warehouse automation, we can fit as many goods as regular grocery stores, but on 90% less space. Therefore, we can place several small ""smart-stores"" near you instead, with large assortment and low prices. You can order with our app or without an account on the touch screens in the store around the clock and the store collects your goods immediately. Just like a big vending machine. https://nearbystore.se/",,Sweden,,https://aihubtest-bucket.s3.eu-north-1.amazonaws.com/public/storage/images/3943/NearbyStore-logo-200x200pixels.png,,,,1,my.ai.se,,60,2025-10-15 16:50:01,"Retail, Food & Farming, Transportation & Logistics","Sustainability / Ethics / CSR, Operations, Sales, Engineering",,"Usecases & Inspiration, Ecosystem & Partners, Execution, Competence & Expertise, Culture & Mindset, Organization, Technology, Vision & Strategy, Data"
1356,Ethical AI Governance GGroup (EAIGG),ngo,https://www.eaigg.org,"Open-sourcing Best Practices for Ethical AI Governance. We are a community platform of AI practitioners, entrepreneurs, and technology investors dedicated to sharing practical insights and promoting the adoption of responsible AI governance across our industry.",,Sweden,,https://aihubtest-bucket.s3.eu-north-1.amazonaws.com/public/storage/images/3950/EAIGG.jpg,,,,1,my.ai.se,,70,2025-10-15 16:50:01,,Sustainability / Ethics / CSR,,
1364,"QuantumBlack, AI by McKinsey",corporation,https://www.mckinsey.com/capabilities/quantumblack/how-we-help-clients,"QuantumBlack, AI by McKinsey helps harness the power of hybrid intelligence to create unimagined opportunities in a constantly changing world. Transform faster. Innovate smarter. Anticipate the future. At QuantumBlack, we unlock the power of artificial intelligence (AI) to help organizations reinvent themselves from the ground up—and accelerate sustainable and inclusive growth. We do this by harnessing the foresight and precision of data and technology with the creativity and understanding of people. The result? Hybrid intelligence, a source of competitive advantage that transforms how companies think, operate, and disrupt. Our approach is relentlessly focused on real-world impact. QuantumBlack was born and proven in Formula 1, where teams live and breathe data. As the AI consulting arm of McKinsey, we blend powerful AI and cutting-edge solutions with deep strategic thinking and domain expertise to help our clients innovate and develop new opportunities.",,Sweden,,https://aihubtest-bucket.s3.eu-north-1.amazonaws.com/public/storage/images/4147/Screenshot-2022-10-12-at-10.08.40.png,McKinsey,,,1,my.ai.se,,85,2025-10-15 16:50:01,,Management & Leadership,,Vision & Strategy
1369,University of Burgundy,academia,https://en.u-bourgogne.fr/,,,Sweden,,https://aihubtest-bucket.s3.eu-north-1.amazonaws.com/public/storage/images/4231/1200px-Coat_of_arms_of_the_ancient_university_of_Dijon.svg.png,,,,1,my.ai.se,,50,2025-10-15 16:50:01,"Healthcare & Life Sciences, Information Technology",,,
1371,The Farama Foundation,ngo,https://farama.org/about,"A Nonprofit Organization Developing And Maintaining Open Source Reinforcement Learning Tools. Who we are and what we do The Farama Foundation is a 501c3 nonprofit organization designed to house major open source reinforcement learning (“RL”) libraries in a neutral nonprofit body. We aim to provide standardization and long term maintenance for these libraries, as well as improvements to their reproducibility, performance, and quality of life features. We are a large international team in charge of many of the most installed libraries in the field, such asGymnasium (formerly Gym) and PettingZoo, and are open to new projects when it's a good fit. Our team previously maintained OpenAI Gym for 18 months before development moved into Gymnasium. We are also working to develop new key pieces of software that are missing in the open source reinforcement learning ecosystem. Our goals We want to improve the tools for academic research in reinforcement learning, to make it easier, faster, more productive, and more scientifically rigorous. We want to create open source RL tools that “just work”, reducing the engineering workload required to apply reinforcement learning to real world problems and making novel forms of automation feasible. We want to make “RLops” a thing the way MLops is.",,Sweden,,https://aihubtest-bucket.s3.eu-north-1.amazonaws.com/public/storage/images/4301/Screenshot-2022-10-26-at-15.35.34.png,,,,1,my.ai.se,,75,2025-10-15 16:50:01,,,,Technology
1372,Ny Teknik,media,https://www.nyteknik.se/artiklar-om/AI,"Ny Teknik är störst i Sverige på nyheter om teknik. Papperstidningen är också Sveriges största inom affärspressen (Orvesto näringsliv 2019). Redaktionen bevakar bland annat snabbväxande branscher, nya entreprenörsföretag och produkter. Ämnen som energi, fordon, life science, digitalisering och it ingår också i vår nyhetsbevakning. Vi berättar hur ny teknik används inom industrin och hur teknikutvecklingen påverkar samhället. Ny Teknik riktar sig till Sveriges ingenjörer, beslutsfattare och andra teknikintresserade som behöver en snabb och pålitlig nyhetsuppdatering om de senaste tekniknyheterna. Våra läsare arbetar i expansiva branscher som IT, telekom, energi, tillverkande industri, konsulting och life science. På fritiden har de lika stort engagemang i teknikutveckling som på sin arbetsplats.",,Sweden,,https://aihubtest-bucket.s3.eu-north-1.amazonaws.com/public/storage/images/4322/NyTeknik.png,,,,1,my.ai.se,,80,2025-10-15 16:50:01,,"Research & Development, IT & Software, Operations, Production, Engineering, Innovation",,
1385,Helsingborg Stad,publicsector,,,,Sweden,,https://aihubtest-bucket.s3.eu-north-1.amazonaws.com/public/storage/images/4514/helsingborg_stad_logo_ks.png,,,,1,my.ai.se,,35,2025-10-15 16:50:01,Municipality,,,
1386,O´Reilly,media,https://www.oreilly.com,"O’Reilly’s mission is to change the world by sharing the knowledge of innovators. For over 40 years, we’ve inspired companies and individuals to do new things—and do things better—by providing them with the skills and understanding that are necessary for success. At the heart of our business is a unique network of experts and innovators who share their knowledge through us. The O’Reilly learning platform offers exclusive live training, interactive learning, a certification experience, books, videos, and more, making it easier for our customers to develop the expertise they need to get ahead. And our books have been heralded for decades as the definitive place to learn about the technologies that are shaping the future. Everything we do is to help professionals from a variety of fields learn best practices and discover emerging trends that will shape the future of the tech industry. Our customers are hungry to build the innovations that propel the world forward. And we help you do just that.",,Sweden,,https://aihubtest-bucket.s3.eu-north-1.amazonaws.com/public/storage/images/4555/O'Reilly_Logo_(2019).svg.png,,,,1,my.ai.se,,80,2025-10-15 16:50:01,Education,,,
1387,Aito.AI,supplier,https://aito.ai/,"Aito started as a scala-library or a DSL (Domain Specific Language). The Aito-core library was a multi-purpose tool for solving real-world problems with ML- and AI-methods. We've come a long way since. In 2018 Aito was spinned-off from it's birth home, a digital agency Futurice. Being fostered in the culture that won the Best Place to Work in Europe twice, we took some of that with us. We are on a mission to help everyone solve world's problems - big or small - with machine learning. We will first equip RPA and automation developers with easy to use ML tools, at a price-point that makes a cost of prediction insignificant.",,Sweden,,https://aihubtest-bucket.s3.eu-north-1.amazonaws.com/public/storage/images/4723/305456767_485255273611859_6006601561696877599_n.png,,,,1,my.ai.se,,80,2025-10-15 16:50:01,Information Technology,,,
1388,MEM.AI,startup,https://get.mem.ai/,"The self-organizing workspace Mem is the world's first AI-powered workspace that's personalized to you. Amplify your creativity, automate the mundane, and stay organized automatically.",,Sweden,,https://aihubtest-bucket.s3.eu-north-1.amazonaws.com/public/storage/images/4598/mem.ai..jpeg,,,,1,my.ai.se,,60,2025-10-15 16:50:01,Information Technology,,,
1397,Schibsted,media,https://schibsted.com/about/,https://schibsted.com/about/,,Sweden,,https://aihubtest-bucket.s3.eu-north-1.amazonaws.com/public/storage/images/4611/Schibsted_Logotype_L1_Black_RGB-scaled.png,,,,1,my.ai.se,,55,2025-10-15 16:50:01,Media,Innovation,,"Usecases & Inspiration, Competence & Expertise, Culture & Mindset, Vision & Strategy, Data"
1403,Scale AI,network,https://www.scaleai.ca/,"As Canada’s AI Global Innovation Cluster, Scale AI acts as an investment and innovation hub that accelerates the rapid adoption and integration of artificial intelligence (AI) and contributes to developing a world-class Canadian AI ecosystem. Based in Montreal and funded by the federal government and the Québec government, Scale AI works with nearly 500 industry partners, research institutes, and other players in the field of AI. The organization develops programs to support investments in companies that implement real-world applications of AI and encourage the emergence of future Canadian flagships in the sector, all while facilitating the development of a skilled workforce.",,Sweden,,https://aihubtest-bucket.s3.eu-north-1.amazonaws.com/public/storage/images/4630/SCALE_AI_RGB.jpg,,,,1,my.ai.se,,80,2025-10-15 16:50:01,,Innovation,,
1406,Lidingö Stad,publicsector,https://www.lidingo.se/digitalisering,"Om Lidingö Lidingö har stora grönområden och många platser att må bra på. Här bor cirka 48 000 invånare. Ön har ett rikt kultur- och föreningsliv, flera naturreservat, konferens- och spaanläggningar i natursköna områden. Lidingö har vänorter i Finland, Ukraina, Lettland och Kalifornien. Lidingö stads vision Lidingö är den unika och trygga skärgårdsstaden som utvecklas varsamt och i takt med Lidingöbornas behov. Ett tydligt fokus på kärnverksamheterna ger hög kvalitet i servicen och en låg skatt för Lidingöborna. Lidingö stad ger goda förutsättningar för lokala företag, ett aktivt civilsamhälle och livskraftigt föreningsliv. Högst andel grönyta Lidingö är den tätort i landet som har högst andel grönyta – 72 procent av markytan. I stort sett alla Lidingöbor har minst ett grönområde inom 300 meter från sin egen bostad. Staden arbetar för att invånare och besökare ska kunna cykla, vandra, springa, träna och tävla i tillgängliga spår som sträcker sig 4,8 mil längs havet, i Lidingöloppsspåret samt i öns övriga naturområden. Åtta av tio Lidingöbor skattar sin hälsa som bra eller mycket bra. Stora arrangemang På Lidingö arrangeras Lidingöloppet, världens största terränglopp, samt den legendariska seglartävlingen Lidingö Runt. Här ligger också Sveriges elitidrottscentrum Bosön. Historik Lidingös hälsoprofil skapades redan i början av 1900-talet. Ön marknadsfördes då som en hälsosam plats med frisk luft, som erbjöd goda möjligheter till friluftsliv och rekreation. Lidingö är en gammal kulturbyggd som troligen varit bebodd sedan 600-talet. Det moderna Lidingö växte fram i och med den första bron till fastlandet år 1925.",,Sweden,,https://aihubtest-bucket.s3.eu-north-1.amazonaws.com/public/storage/images/4656/Lidingo-stad-logotyp-svart.png,,,,1,my.ai.se,,80,2025-10-15 16:50:01,Municipality,,,
1414,Deeplogic AI,supplier,https://deeplogicai.tech/,,,Sweden,,https://aihubtest-bucket.s3.eu-north-1.amazonaws.com/public/storage/images/4757/logo-2.png,,,,1,my.ai.se,,45,2025-10-15 16:50:01,,,,
1419,Decerno AB,supplier,https://www.decerno.se,"We take responsibility for business-critical IT systems for our customers - from idea to implementation. Our focus on assignment consulting means that we always take responsibility for adding value. We also believe in tailor-made solutions, where the system is adapted to the business. Our strong competence enables us to cope with major challenges and difficult problems. And we know that it works. We have been adding value since 1984. We call it digital craftsmanship. --------------------------------------------------- Vi tar ansvar för affärskritiska it-system åt våra kunder – från idé till genomförande. Vårt fokus på uppdragskonsulting gör att vi alltid tar ansvar för att skapa resultat. Vi tror också på skräddarsydda lösningar där systemet anpassas för verksamheten. Vår starka kompetens gör att vi klarar stora utmaningar och svåra problem. Och vi vet att det fungerar. Vi har levererat resultat sedan 1984. Vi kallar det för digitalt hantverk.",,Sweden,,https://aihubtest-bucket.s3.eu-north-1.amazonaws.com/public/storage/images/4880/decerno_logo.png,,,,1,my.ai.se,,85,2025-10-15 16:50:01,"Civil Society, Automotive, Information Technology, Municipality, Authority & Agency, Region","Research & Development, IT & Software, Engineering, Innovation",,"Usecases & Inspiration, Organization, Technology, Vision & Strategy"
1431,IT kommuner i Skåne AB,publicsector,https://www.unikom.se,"IT kommuner i Skåne AB, Unikom i dagligt tal, äs av sex Skånska kommuner och har tre uppdrag gentemot ägarna. Samordna inköp och ägande av informations- och kommunikationsteknik. Samordna inköp och ägande av informations- och kommunikationsteknik. Bistå i förändringsledning inom de områden som kräver stöd av informations- och kommunikationsteknik.",,Sweden,,https://aihubtest-bucket.s3.eu-north-1.amazonaws.com/public/storage/images/5124/Unikom_logotyp_original_staende_RGB.png,,,,1,my.ai.se,,70,2025-10-15 16:50:01,Municipality,,,
1432,Chalmers Studentkår Promotion,organizer,,,,Sweden,,https://aihubtest-bucket.s3.eu-north-1.amazonaws.com/public/storage/images/5132/CSP_CMYK-01.png,,,,1,my.ai.se,,35,2025-10-15 16:50:01,Education,,,
1435,Responsr,startup,,,,Sweden,,https://aihubtest-bucket.s3.eu-north-1.amazonaws.com/public/storage/images/5168/resoibsr.png,,,,1,my.ai.se,,30,2025-10-15 16:50:01,,,,
1436,Blekinge Institute of Technology,academia,https://www.bth.se,"Blekinge Institute of Technology, BTH, has a distinctive focus on the digitalisation of society and sustainability. BTH’s task is to contribute to a more sustainable societal development through higher education, research and innovation. BTH conducts education and research in fields in which society has major needs. Through international excellence, we contribute to digital and sustainable transformation. As an institute of technology, we have a responsibility and a unique opportunity to make our contribution to both regional and national competitiveness and to global sustainability. External engagement with wider society and the private sector contribute to making us more attractive and ensuring that our education and research maintain high quality and relevance.",,Sweden,,https://aihubtest-bucket.s3.eu-north-1.amazonaws.com/public/storage/images/5185/bth-logo.png,,,,1,my.ai.se,,85,2025-10-15 16:50:01,Research,"Research & Development, IT & Software, Engineering, Innovation",,
1443,Denefits LLC,startup,https://www.denefits.com/,"Denefits is a leading complete payment solutions platform used by customers and businesses alike across many industries. We use technology to provide businesses the opportunity to solve one of the world’s biggest challenges: accessibility to necessary products and services. Our no-fee payment processing, flexible payment plans, and automated accounts receivable features have allowed thousands of businesses across many industries to make their services affordable to customers. Whether you have experienced issues with payment disputes, payment plans, or following up on past-due payments, Denefits automated software has the solution for you.",,Sweden,,https://aihubtest-bucket.s3.eu-north-1.amazonaws.com/public/storage/images/5229/Denefits-Logo.jpg,,,,1,my.ai.se,,80,2025-10-15 16:50:01,,Accounting & Finance,,
1444,Practina Inc,startup,https://www.practina.com/,"Practina is AI social media marketing tool that helps businesses mark their strong presence on multiple platforms & increase reach. From automated post creation to scheduling them, creating smart ads, and targeting your ideal audience, Practina covers everything! Practina doesn’t only automate social marketing for businesses but also helps to do it emphatically with proven results. As social media reshapes our lives, Practina continues to drive businesses forward by targeting the right audience & building real engagement. Play Store: https://play.google.com/store/apps/details?id=bhct.practina&hl=enApp Store: https://apps.apple.com/us/app/id1475065587",,Sweden,,https://aihubtest-bucket.s3.eu-north-1.amazonaws.com/public/storage/images/5249/Practina-Logo.png,,,,1,my.ai.se,,85,2025-10-15 16:50:01,Automotive,IT & Software,,
